commit_hash,commit_timestamp,commit_user,commit_message,file_changed
86f79677219944acea6e324710491d28b9912eeb,05-22-2023 16:03:33,Jakob Heyder,Meta-agent prompts for summarisation v0,backend/app/app/services/chat_agent/prompts.py
86f79677219944acea6e324710491d28b9912eeb,05-22-2023 16:03:33,Jakob Heyder,Meta-agent prompts for summarisation v0,backend/app/app/services/chat_agent/sql_tool/sql_tool.py
86f79677219944acea6e324710491d28b9912eeb,05-22-2023 16:03:33,Jakob Heyder,Meta-agent prompts for summarisation v0,backend/app/app/utils/streaming/helpers.py
86f79677219944acea6e324710491d28b9912eeb,05-22-2023 16:03:33,Jakob Heyder,Meta-agent prompts for summarisation v0,frontend/src/components/ConversationView/MessageView/index.tsx
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,backend/app/app/schemas/streaming_schema.py
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,backend/app/app/services/chat_agent/prompts.py
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,backend/app/app/services/chat_agent/sql_tool/sql_tool.py
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,backend/app/app/services/chat_agent/summerization_agent/summarization_tool.py
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,backend/app/app/services/chat_agent/visualizer_tool/prompts.py
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,backend/app/app/services/chat_agent/visualizer_tool/visualizer_tool.py
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,backend/app/app/utils/streaming/callbacks/stream.py
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,backend/app/poetry.lock
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,backend/app/pyproject.toml
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,frontend/package.json
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,frontend/pnpm-lock.yaml
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,frontend/src/components/ConversationView/MessageView/MessageEvent/index.tsx
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,frontend/src/components/ConversationView/MessageView/index.tsx
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,frontend/src/components/ConversationView/index.tsx
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,frontend/src/components/ExecutionView/CodeFlipCard/index.tsx
c94ab52e168ded36e70820ec48fc2cfac8d5435d,05-22-2023 17:35:23,Jakob Heyder,Fix: Update langchain version and smaller robustness fixes,frontend/src/types/message.ts
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",backend/app/app/api/v1/endpoints/chat.py
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",backend/app/app/schemas/streaming_schema.py
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",backend/app/app/services/chat_agent/prompts.py
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",backend/app/app/services/chat_agent/sql_tool/sql_tool.py
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",backend/app/app/services/chat_agent/summerization_agent/summarization_tool.py
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",backend/app/app/services/chat_agent/visualizer_tool/prompts.py
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",backend/app/app/services/chat_agent/visualizer_tool/visualizer_tool.py
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",backend/app/app/utils/streaming/StreamingJsonListResponse.py
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",backend/app/app/utils/streaming/callbacks/stream.py
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",backend/app/app/utils/streaming/helpers.py
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",backend/app/poetry.lock
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",backend/app/pyproject.toml
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/custom_typings/can-ndjson-stream/index.d.ts
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/package.json
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/pnpm-lock.yaml
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/CodeBlock.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/CodeFlipCard.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/ConversationView/Action.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/ConversationView/LLMResponse.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/ConversationView/MessageTextarea.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/ConversationView/MessageView.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/ConversationView/MessageView/MessageEvent/LLMResponse.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/ConversationView/MessageView/MessageEvent/index.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/ConversationView/index.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/EmptyView.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/ExecutionView/DataTableView.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/ExecutionView/ExecutionWarningBanner.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/ExecutionView/Markdown.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/ExecutionView/NotificationView.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/ExecutionView/ResultsView.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/JsxDisplay.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/components/QueryDrawer.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/pages/index.tsx
7595db1956e17ae2e9ecad98db0de82adf112695,05-22-2023 17:36:17,GitHub Enterprise,"Merge pull request #10 from ClinicalTrials/feat/json-streaming

Feat/json streaming",frontend/src/types/message.ts
b7ce43dbfc450aab93ace3f4193a8d0b3459b392,05-22-2023 17:54:01,Jakob Heyder,Fix: React formatting rules,frontend/src/components/ConversationView/MessageView/MessageEvent/LLMResponse.tsx
cfc57f939fba139b457ae481f1a394dfac9418c8,05-23-2023 07:16:59,Jakob Heyder,Fix: Unnecessary AST parsing and error handling in sql_tool,backend/app/app/db/SQLDatabaseExtended.py
cfc57f939fba139b457ae481f1a394dfac9418c8,05-23-2023 07:16:59,Jakob Heyder,Fix: Unnecessary AST parsing and error handling in sql_tool,backend/app/app/db/session.py
cfc57f939fba139b457ae481f1a394dfac9418c8,05-23-2023 07:16:59,Jakob Heyder,Fix: Unnecessary AST parsing and error handling in sql_tool,backend/app/app/services/chat_agent/sql_tool/sql_tool.py
9c691a0905e37c7d625f04ea2d58396de39ba132,05-23-2023 07:17:26,GitHub Enterprise,"Merge pull request #11 from ClinicalTrials/fix/ast-parsing

Fix: Unnecessary AST parsing and error handling in sql_tool",backend/app/app/db/SQLDatabaseExtended.py
9c691a0905e37c7d625f04ea2d58396de39ba132,05-23-2023 07:17:26,GitHub Enterprise,"Merge pull request #11 from ClinicalTrials/fix/ast-parsing

Fix: Unnecessary AST parsing and error handling in sql_tool",backend/app/app/db/session.py
9c691a0905e37c7d625f04ea2d58396de39ba132,05-23-2023 07:17:26,GitHub Enterprise,"Merge pull request #11 from ClinicalTrials/fix/ast-parsing

Fix: Unnecessary AST parsing and error handling in sql_tool",backend/app/app/services/chat_agent/sql_tool/sql_tool.py
f7a47cd083c0417ed1c15fb9f2ec851ef2a1413f,05-23-2023 12:56:22,Jakob Heyder,V0 simple api search tool,backend/app/app/api/v1/endpoints/chat.py
f7a47cd083c0417ed1c15fb9f2ec851ef2a1413f,05-23-2023 12:56:22,Jakob Heyder,V0 simple api search tool,backend/app/app/services/chat_agent/chat_agent.py
f7a47cd083c0417ed1c15fb9f2ec851ef2a1413f,05-23-2023 12:56:22,Jakob Heyder,V0 simple api search tool,backend/app/app/services/chat_agent/clinical_trials_gov_api_search_tool/clinical_trials_gov_api_search_tool.py
f7a47cd083c0417ed1c15fb9f2ec851ef2a1413f,05-23-2023 12:56:22,Jakob Heyder,V0 simple api search tool,backend/app/app/services/chat_agent/sql_tool/sql_tool.py
f7a47cd083c0417ed1c15fb9f2ec851ef2a1413f,05-23-2023 12:56:22,Jakob Heyder,V0 simple api search tool,frontend/src/components/ConversationView/MessageView/MessageEvent/Action.tsx
f7a47cd083c0417ed1c15fb9f2ec851ef2a1413f,05-23-2023 12:56:22,Jakob Heyder,V0 simple api search tool,frontend/src/components/ConversationView/MessageView/MessageEvent/index.tsx
f7a47cd083c0417ed1c15fb9f2ec851ef2a1413f,05-23-2023 12:56:22,Jakob Heyder,V0 simple api search tool,frontend/src/components/ConversationView/MessageView/index.tsx
f7a47cd083c0417ed1c15fb9f2ec851ef2a1413f,05-23-2023 12:56:22,Jakob Heyder,V0 simple api search tool,frontend/src/components/ExecutionView/CodeFlipCard/ResultsView.tsx
f7a47cd083c0417ed1c15fb9f2ec851ef2a1413f,05-23-2023 12:56:22,Jakob Heyder,V0 simple api search tool,frontend/src/components/ExecutionView/CodeFlipCard/index.tsx
f7a47cd083c0417ed1c15fb9f2ec851ef2a1413f,05-23-2023 12:56:22,Jakob Heyder,V0 simple api search tool,frontend/src/types/common.ts
b7ba2251222dbeff58bef010da08ee88a520da87,05-23-2023 14:20:30,Jakob Heyder,Add advanced API search tool,backend/app/app/services/chat_agent/clinical_trials_gov_api_search_tool/clinical_trials_gov_api_search_tool.py
b7ba2251222dbeff58bef010da08ee88a520da87,05-23-2023 14:20:30,Jakob Heyder,Add advanced API search tool,backend/app/app/services/chat_agent/clinical_trials_gov_api_tool/clinical_trials_gov_api_tool.py
b7ba2251222dbeff58bef010da08ee88a520da87,05-23-2023 14:20:30,Jakob Heyder,Add advanced API search tool,backend/app/app/services/chat_agent/clinical_trials_gov_api_tool/prompts.py
b7ba2251222dbeff58bef010da08ee88a520da87,05-23-2023 14:20:30,Jakob Heyder,Add advanced API search tool,backend/app/app/services/chat_agent/meta_agent.py
b7ba2251222dbeff58bef010da08ee88a520da87,05-23-2023 14:20:30,Jakob Heyder,Add advanced API search tool,frontend/src/components/ConversationView/MessageView/MessageEvent/Action.tsx
b7ba2251222dbeff58bef010da08ee88a520da87,05-23-2023 14:20:30,Jakob Heyder,Add advanced API search tool,frontend/src/components/ExecutionView/CodeFlipCard/index.tsx
b7ba2251222dbeff58bef010da08ee88a520da87,05-23-2023 14:20:30,Jakob Heyder,Add advanced API search tool,frontend/src/components/Icon.tsx
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/SimpleRouterAgent.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/clinical_trials_gov_api_search_tool/clinical_trials_gov_api_search_tool.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/clinical_trials_gov_api_tool/clinical_trials_gov_api_tool.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/experimental/simple_visualizer_tool/prompts.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/experimental/simple_visualizer_tool/visualizer_tool.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/meta_agent.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/prompts.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/sql_agent/prompts.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/sql_agent/sql_agent.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/sql_agent/toolkit.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/sql_agent/tools.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/sql_tool/sql_tool.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/summarizer_tool/prompts.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/summarizer_tool/summarizer_tool.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/summerization_agent/__init__.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/summerization_agent/prompts.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/summerization_agent/summarization_tool.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/visualizer_tool/prompts.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/services/chat_agent/visualizer_tool/visualizer_tool.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,backend/app/app/utils/streaming/callbacks/stream.py
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,frontend/src/components/ConversationView/MessageView/MessageEvent/Action.tsx
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,frontend/src/components/ConversationView/MessageView/MessageEvent/LLMResponse.tsx
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,frontend/src/components/ConversationView/MessageView/MessageEvent/index.tsx
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,frontend/src/components/ConversationView/MessageView/MessageEvents/MessageEvent/Action.tsx
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,frontend/src/components/ConversationView/MessageView/MessageEvents/MessageEvents.tsx
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,frontend/src/components/ConversationView/MessageView/index.tsx
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,frontend/src/components/ExecutionView/CodeFlipCard/index.tsx
2c3512042daafca03b4d0c48e613c73d99f327ad,05-24-2023 15:22:10,Jakob Heyder,V0 of router agent architecture,frontend/src/utils/group.ts
42d926466a75f0efae3eabd60c699b0a3ea806c9,05-24-2023 16:58:30,Jakob Heyder,"Feat: Png-filesaver, NCT links and steps-collapse",backend/app/app/api/v1/endpoints/sql.py
42d926466a75f0efae3eabd60c699b0a3ea806c9,05-24-2023 16:58:30,Jakob Heyder,"Feat: Png-filesaver, NCT links and steps-collapse",backend/app/app/services/chat_agent/sql_tool/sql_tool.py
42d926466a75f0efae3eabd60c699b0a3ea806c9,05-24-2023 16:58:30,Jakob Heyder,"Feat: Png-filesaver, NCT links and steps-collapse",backend/app/app/services/chat_agent/visualizer_tool/prompts.py
42d926466a75f0efae3eabd60c699b0a3ea806c9,05-24-2023 16:58:30,Jakob Heyder,"Feat: Png-filesaver, NCT links and steps-collapse",frontend/package.json
42d926466a75f0efae3eabd60c699b0a3ea806c9,05-24-2023 16:58:30,Jakob Heyder,"Feat: Png-filesaver, NCT links and steps-collapse",frontend/pnpm-lock.yaml
42d926466a75f0efae3eabd60c699b0a3ea806c9,05-24-2023 16:58:30,Jakob Heyder,"Feat: Png-filesaver, NCT links and steps-collapse",frontend/src/components/ConversationView/MessageView/MessageEvents/MessageEvent/LLMResponse.tsx
42d926466a75f0efae3eabd60c699b0a3ea806c9,05-24-2023 16:58:30,Jakob Heyder,"Feat: Png-filesaver, NCT links and steps-collapse",frontend/src/components/ConversationView/MessageView/index.tsx
42d926466a75f0efae3eabd60c699b0a3ea806c9,05-24-2023 16:58:30,Jakob Heyder,"Feat: Png-filesaver, NCT links and steps-collapse",frontend/src/components/ExecutionView/CodeFlipCard/JsxDisplay.tsx
42d926466a75f0efae3eabd60c699b0a3ea806c9,05-24-2023 16:58:30,Jakob Heyder,"Feat: Png-filesaver, NCT links and steps-collapse",frontend/src/components/ExecutionView/CodeFlipCard/ResultsView.tsx
42d926466a75f0efae3eabd60c699b0a3ea806c9,05-24-2023 16:58:30,Jakob Heyder,"Feat: Png-filesaver, NCT links and steps-collapse",frontend/src/components/ExecutionView/CodeFlipCard/index.tsx
42d926466a75f0efae3eabd60c699b0a3ea806c9,05-24-2023 16:58:30,Jakob Heyder,"Feat: Png-filesaver, NCT links and steps-collapse",frontend/src/components/Icon.tsx
42d926466a75f0efae3eabd60c699b0a3ea806c9,05-24-2023 16:58:30,Jakob Heyder,"Feat: Png-filesaver, NCT links and steps-collapse",frontend/src/styles/globals.css
42d926466a75f0efae3eabd60c699b0a3ea806c9,05-24-2023 16:58:30,Jakob Heyder,"Feat: Png-filesaver, NCT links and steps-collapse",frontend/tailwind.config.ts
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/api/v1/endpoints/chat.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/schemas/message_schema.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/services/chat_agent/SimpleRouterAgent.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/services/chat_agent/clinical_trials_gov_api_tool/prompts.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/services/chat_agent/entertainer_tool/entertainer_tool.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/services/chat_agent/entertainer_tool/prompts.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/services/chat_agent/experimental/simple_visualizer_tool/visualizer_tool.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/services/chat_agent/expert_tool/expert_tool.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/services/chat_agent/expert_tool/prompts.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/services/chat_agent/meta_agent.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/services/chat_agent/router_agent/SimpleRouterAgent.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/services/chat_agent/router_agent/prompts.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/services/chat_agent/sql_tool/prompts.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/services/chat_agent/sql_tool/sql_tool.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/services/chat_agent/visualizer_tool/prompts.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",backend/app/app/services/chat_agent/visualizer_tool/visualizer_tool.py
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",frontend/src/components/ConversationView/MessageView/MessageEvents/MessageEvent/Action.tsx
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",frontend/src/components/ConversationView/MessageView/MessageEvents/MessageEvent/LLMResponse.tsx
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",frontend/src/components/ConversationView/index.tsx
7478bec929d0d0961da6ec33c93cd30b41177af7,05-25-2023 14:11:59,Jakob Heyder,"Feat: New router agent improvements, tool refinements, entertainer and expert",frontend/src/components/ExecutionView/CodeFlipCard/index.tsx
4dd8e6d025119e1f72fe5023aa02568339228d39,05-25-2023 15:15:26,Jakob Heyder,Fix: smooth printout and show which tools are still loading,backend/app/app/services/chat_agent/summarizer_tool/prompts.py
4dd8e6d025119e1f72fe5023aa02568339228d39,05-25-2023 15:15:26,Jakob Heyder,Fix: smooth printout and show which tools are still loading,backend/app/app/utils/streaming/callbacks/stream.py
